==========================================
SLURM_JOB_ID = 750651
SLURM_NODELIST = gnode069
SLURM_JOB_GPUS = 0
==========================================
wandb: Currently logged in as: loki-777. Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.13.2
wandb: Run data is saved locally in /home2/vijay.vignesh/loki/pytorch-modular/main/wandb/run-20220901_182844-jh7ewum3
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run JointLearning-MallesNet-500epochs2022-09-01 18:28:40.443142
wandb: ⭐️ View project at https://wandb.ai/loki-777/joint-learning
wandb: 🚀 View run at https://wandb.ai/loki-777/joint-learning/runs/jh7ewum3
-------JointModel | MallesNet | cuda:0-------
...TRAINING...
/home2/vijay.vignesh/miniconda3/envs/loki/lib/python3.9/site-packages/monai/losses/dice.py:150: UserWarning: single channel prediction, `include_background=False` ignored.
  warnings.warn("single channel prediction, `include_background=False` ignored.")
Epoch: 1 | train_loss: 3475.9059 | segmentation_loss: 0.9759 | reconstruction_loss: 3474.9297 | val_loss: 3282.8378 | 
Epoch: 198 | train_loss: 363.4675 | segmentation_loss: 0.1057 | reconstruction_loss: 363.3618 | val_loss: 463.8731 | 
Epoch: 199 | train_loss: 361.1672 | segmentation_loss: 0.1064 | reconstruction_loss: 361.0608 | val_loss: 445.4702 | 
Epoch: 200 | train_loss: 361.4378 | segmentation_loss: 0.1063 | reconstruction_loss: 361.3316 | val_loss: 450.3312 | 
Epoch: 201 | train_loss: 358.6985 | segmentation_loss: 0.1073 | reconstruction_loss: 358.5912 | val_loss: 452.3740 | 
Epoch: 202 | train_loss: 358.0590 | segmentation_loss: 0.1064 | reconstruction_loss: 357.9526 | val_loss: 457.4809 | 
Epoch: 203 | train_loss: 354.9709 | segmentation_loss: 0.1055 | reconstruction_loss: 354.8654 | val_loss: 459.5317 | 
Epoch: 204 | train_loss: 355.1582 | segmentation_loss: 0.1041 | reconstruction_loss: 355.0541 | val_loss: 454.6639 | 
Epoch: 205 | train_loss: 365.7864 | segmentation_loss: 0.1053 | reconstruction_loss: 365.6811 | val_loss: 455.3844 | 
Epoch: 206 | train_loss: 364.6691 | segmentation_loss: 0.1071 | reconstruction_loss: 364.5619 | val_loss: 453.0502 | 
Epoch: 207 | train_loss: 352.9245 | segmentation_loss: 0.1046 | reconstruction_loss: 352.8200 | val_loss: 458.6240 | 
Epoch: 208 | train_loss: 353.6679 | segmentation_loss: 0.1038 | reconstruction_loss: 353.5641 | val_loss: 451.4414 | 
Epoch: 209 | train_loss: 348.8504 | segmentation_loss: 0.1022 | reconstruction_loss: 348.7482 | val_loss: 454.7003 | 
Epoch: 210 | train_loss: 343.9661 | segmentation_loss: 0.1020 | reconstruction_loss: 343.8642 | val_loss: 452.4772 | 
Epoch: 211 | train_loss: 350.4324 | segmentation_loss: 0.1024 | reconstruction_loss: 350.3300 | val_loss: 451.6692 | 
Epoch: 212 | train_loss: 345.0328 | segmentation_loss: 0.1016 | reconstruction_loss: 344.9312 | val_loss: 453.7124 | 
Epoch: 213 | train_loss: 342.9786 | segmentation_loss: 0.1014 | reconstruction_loss: 342.8772 | val_loss: 436.6400 | 
Epoch: 214 | train_loss: 341.1896 | segmentation_loss: 0.1007 | reconstruction_loss: 341.0888 | val_loss: 444.3252 | 
Epoch: 215 | train_loss: 346.1207 | segmentation_loss: 0.1014 | reconstruction_loss: 346.0193 | val_loss: 454.4347 | 
Epoch: 216 | train_loss: 345.1320 | segmentation_loss: 0.1007 | reconstruction_loss: 345.0313 | val_loss: 444.4289 | 
Epoch: 217 | train_loss: 343.0504 | segmentation_loss: 0.1007 | reconstruction_loss: 342.9497 | val_loss: 448.6946 | 
Epoch: 218 | train_loss: 340.5368 | segmentation_loss: 0.0997 | reconstruction_loss: 340.4370 | val_loss: 436.1236 | 
Epoch: 219 | train_loss: 338.5684 | segmentation_loss: 0.0993 | reconstruction_loss: 338.4690 | val_loss: 438.2338 | 
Epoch: 220 | train_loss: 337.4552 | segmentation_loss: 0.0987 | reconstruction_loss: 337.3564 | val_loss: 456.4064 | 
Epoch: 221 | train_loss: 336.0750 | segmentation_loss: 0.0984 | reconstruction_loss: 335.9766 | val_loss: 435.1196 | 
Epoch: 222 | train_loss: 339.7642 | segmentation_loss: 0.0988 | reconstruction_loss: 339.6654 | val_loss: 450.6766 | 
Epoch: 223 | train_loss: 343.9212 | segmentation_loss: 0.1000 | reconstruction_loss: 343.8213 | val_loss: 432.8176 | 
Epoch: 224 | train_loss: 337.6079 | segmentation_loss: 0.0985 | reconstruction_loss: 337.5095 | val_loss: 443.5510 | 
Epoch: 225 | train_loss: 342.8633 | segmentation_loss: 0.0993 | reconstruction_loss: 342.7640 | val_loss: 462.3533 | 
Epoch: 226 | train_loss: 337.6009 | segmentation_loss: 0.1000 | reconstruction_loss: 337.5009 | val_loss: 434.8312 | 
Epoch: 227 | train_loss: 331.0433 | segmentation_loss: 0.0998 | reconstruction_loss: 330.9435 | val_loss: 423.8818 | 
Epoch: 228 | train_loss: 330.9477 | segmentation_loss: 0.0987 | reconstruction_loss: 330.8491 | val_loss: 458.0637 | 
Epoch: 229 | train_loss: 334.2172 | segmentation_loss: 0.1005 | reconstruction_loss: 334.1167 | val_loss: 439.4695 | 
Epoch: 230 | train_loss: 328.6064 | segmentation_loss: 0.0972 | reconstruction_loss: 328.5093 | val_loss: 439.2121 | 
Epoch: 231 | train_loss: 332.1579 | segmentation_loss: 0.0976 | reconstruction_loss: 332.0603 | val_loss: 431.0182 | 
Epoch: 232 | train_loss: 334.4638 | segmentation_loss: 0.0988 | reconstruction_loss: 334.3650 | val_loss: 432.0716 | 
Epoch: 233 | train_loss: 327.4963 | segmentation_loss: 0.0979 | reconstruction_loss: 327.3983 | val_loss: 418.1763 | 
Epoch: 234 | train_loss: 325.1004 | segmentation_loss: 0.0971 | reconstruction_loss: 325.0032 | val_loss: 420.5805 | 
Epoch: 235 | train_loss: 320.5203 | segmentation_loss: 0.0955 | reconstruction_loss: 320.4250 | val_loss: 433.3583 | 
Epoch: 236 | train_loss: 326.9534 | segmentation_loss: 0.0959 | reconstruction_loss: 326.8574 | val_loss: 438.0641 | 
Epoch: 237 | train_loss: 335.0586 | segmentation_loss: 0.0988 | reconstruction_loss: 334.9598 | val_loss: 445.9011 | 
Epoch: 238 | train_loss: 331.1082 | segmentation_loss: 0.0985 | reconstruction_loss: 331.0096 | val_loss: 440.9330 | 
Epoch: 239 | train_loss: 323.1387 | segmentation_loss: 0.0965 | reconstruction_loss: 323.0421 | val_loss: 437.8844 | 
Epoch: 240 | train_loss: 319.7887 | segmentation_loss: 0.0941 | reconstruction_loss: 319.6946 | val_loss: 431.0884 | 
Epoch: 241 | train_loss: 325.1434 | segmentation_loss: 0.0956 | reconstruction_loss: 325.0478 | val_loss: 438.4088 | 
Epoch: 242 | train_loss: 323.4761 | segmentation_loss: 0.0947 | reconstruction_loss: 323.3815 | val_loss: 436.7081 | 
Epoch: 243 | train_loss: 319.7845 | segmentation_loss: 0.0935 | reconstruction_loss: 319.6909 | val_loss: 434.7968 | 
Epoch: 244 | train_loss: 315.4213 | segmentation_loss: 0.0924 | reconstruction_loss: 315.3288 | val_loss: 428.6191 | 
Epoch: 245 | train_loss: 323.8080 | segmentation_loss: 0.0971 | reconstruction_loss: 323.7109 | val_loss: 431.3098 | 
Epoch: 246 | train_loss: 319.0836 | segmentation_loss: 0.0957 | reconstruction_loss: 318.9880 | val_loss: 433.8859 | 
Epoch: 247 | train_loss: 321.8436 | segmentation_loss: 0.0954 | reconstruction_loss: 321.7482 | val_loss: 428.4631 | 
Epoch: 248 | train_loss: 315.5460 | segmentation_loss: 0.0936 | reconstruction_loss: 315.4524 | val_loss: 437.4352 | 
Epoch: 249 | train_loss: 313.0385 | segmentation_loss: 0.0922 | reconstruction_loss: 312.9464 | val_loss: 436.0762 | 
Epoch: 250 | train_loss: 308.5618 | segmentation_loss: 0.0916 | reconstruction_loss: 308.4702 | val_loss: 425.0807 | 
Epoch: 251 | train_loss: 312.3790 | segmentation_loss: 0.0912 | reconstruction_loss: 312.2878 | val_loss: 425.2515 | 
Epoch: 252 | train_loss: 312.1569 | segmentation_loss: 0.0907 | reconstruction_loss: 312.0661 | val_loss: 433.8906 | 
Epoch: 253 | train_loss: 309.8133 | segmentation_loss: 0.0905 | reconstruction_loss: 309.7229 | val_loss: 428.4363 | 
Epoch: 254 | train_loss: 306.0253 | segmentation_loss: 0.0902 | reconstruction_loss: 305.9350 | val_loss: 422.3385 | 
Epoch: 255 | train_loss: 306.0168 | segmentation_loss: 0.0896 | reconstruction_loss: 305.9272 | val_loss: 414.9341 | 
Epoch: 256 | train_loss: 305.9537 | segmentation_loss: 0.0896 | reconstruction_loss: 305.8641 | val_loss: 428.8966 | 
Epoch: 257 | train_loss: 306.1283 | segmentation_loss: 0.0893 | reconstruction_loss: 306.0390 | val_loss: 426.9962 | 
Epoch: 258 | train_loss: 307.3135 | segmentation_loss: 0.0898 | reconstruction_loss: 307.2238 | val_loss: 414.6521 | 
Epoch: 259 | train_loss: 303.0525 | segmentation_loss: 0.0891 | reconstruction_loss: 302.9634 | val_loss: 415.4339 | 
Epoch: 260 | train_loss: 302.5209 | segmentation_loss: 0.0881 | reconstruction_loss: 302.4329 | val_loss: 419.4275 | 
Epoch: 261 | train_loss: 303.8715 | segmentation_loss: 0.0887 | reconstruction_loss: 303.7830 | val_loss: 411.3604 | 
Epoch: 262 | train_loss: 313.3049 | segmentation_loss: 0.0962 | reconstruction_loss: 313.2087 | val_loss: 420.1544 | 
Epoch: 263 | train_loss: 309.5200 | segmentation_loss: 0.0936 | reconstruction_loss: 309.4265 | val_loss: 426.9477 | 
Epoch: 264 | train_loss: 304.6660 | segmentation_loss: 0.0920 | reconstruction_loss: 304.5740 | val_loss: 415.1233 | 
Epoch: 265 | train_loss: 300.2636 | segmentation_loss: 0.0900 | reconstruction_loss: 300.1736 | val_loss: 413.9310 | 
Epoch: 266 | train_loss: 302.1672 | segmentation_loss: 0.0887 | reconstruction_loss: 302.0784 | val_loss: 425.5534 | 
Epoch: 267 | train_loss: 306.0347 | segmentation_loss: 0.0908 | reconstruction_loss: 305.9438 | val_loss: 426.0119 | 
Epoch: 268 | train_loss: 299.2059 | segmentation_loss: 0.0896 | reconstruction_loss: 299.1164 | val_loss: 416.8668 | 
Epoch: 269 | train_loss: 297.5143 | segmentation_loss: 0.0879 | reconstruction_loss: 297.4264 | val_loss: 415.3629 | 
Epoch: 270 | train_loss: 297.6962 | segmentation_loss: 0.0879 | reconstruction_loss: 297.6084 | val_loss: 437.8548 | 
Epoch: 271 | train_loss: 298.8295 | segmentation_loss: 0.0874 | reconstruction_loss: 298.7421 | val_loss: 432.3761 | 
Epoch: 272 | train_loss: 295.7998 | segmentation_loss: 0.0871 | reconstruction_loss: 295.7127 | val_loss: 427.4219 | 
Epoch: 273 | train_loss: 294.9259 | segmentation_loss: 0.0866 | reconstruction_loss: 294.8393 | val_loss: 422.6612 | 
Epoch: 274 | train_loss: 296.8822 | segmentation_loss: 0.0872 | reconstruction_loss: 296.7950 | val_loss: 419.5868 | 
Epoch: 275 | train_loss: 295.8817 | segmentation_loss: 0.0868 | reconstruction_loss: 295.7949 | val_loss: 405.8416 | 
Epoch: 276 | train_loss: 292.9018 | segmentation_loss: 0.0869 | reconstruction_loss: 292.8148 | val_loss: 415.8087 | 
Epoch: 277 | train_loss: 293.8664 | segmentation_loss: 0.0864 | reconstruction_loss: 293.7800 | val_loss: 416.1172 | 
Epoch: 278 | train_loss: 290.4495 | segmentation_loss: 0.0860 | reconstruction_loss: 290.3635 | val_loss: 415.4039 | 
Epoch: 279 | train_loss: 291.0454 | segmentation_loss: 0.0864 | reconstruction_loss: 290.9590 | val_loss: 418.7847 | 
Epoch: 280 | train_loss: 292.5315 | segmentation_loss: 0.0866 | reconstruction_loss: 292.4448 | val_loss: 426.2944 | 
Epoch: 281 | train_loss: 290.3021 | segmentation_loss: 0.0864 | reconstruction_loss: 290.2156 | val_loss: 419.0586 | 
Epoch: 282 | train_loss: 290.3844 | segmentation_loss: 0.0855 | reconstruction_loss: 290.2989 | val_loss: 418.2537 | 
Epoch: 283 | train_loss: 287.8545 | segmentation_loss: 0.0851 | reconstruction_loss: 287.7694 | val_loss: 414.1510 | 
Epoch: 284 | train_loss: 286.7930 | segmentation_loss: 0.0855 | reconstruction_loss: 286.7074 | val_loss: 421.4242 | 
Epoch: 285 | train_loss: 287.5249 | segmentation_loss: 0.0859 | reconstruction_loss: 287.4390 | val_loss: 409.3730 | 
Epoch: 286 | train_loss: 286.7297 | segmentation_loss: 0.0857 | reconstruction_loss: 286.6440 | val_loss: 411.3356 | 
Epoch: 287 | train_loss: 286.7988 | segmentation_loss: 0.0856 | reconstruction_loss: 286.7132 | val_loss: 412.3298 | 
Epoch: 288 | train_loss: 285.5756 | segmentation_loss: 0.0849 | reconstruction_loss: 285.4907 | val_loss: 413.0493 | 
Epoch: 289 | train_loss: 284.3899 | segmentation_loss: 0.0849 | reconstruction_loss: 284.3050 | val_loss: 408.4415 | 
Epoch: 290 | train_loss: 293.0746 | segmentation_loss: 0.0890 | reconstruction_loss: 292.9856 | val_loss: 418.0902 | 
Epoch: 291 | train_loss: 291.5371 | segmentation_loss: 0.0903 | reconstruction_loss: 291.4467 | val_loss: 425.8677 | 
Epoch: 292 | train_loss: 294.7104 | segmentation_loss: 0.0911 | reconstruction_loss: 294.6193 | val_loss: 426.4207 | 
Epoch: 293 | train_loss: 301.8552 | segmentation_loss: 0.0943 | reconstruction_loss: 301.7608 | val_loss: 421.7081 | 
Epoch: 294 | train_loss: 288.1598 | segmentation_loss: 0.0889 | reconstruction_loss: 288.0709 | val_loss: 420.4204 | 
Epoch: 295 | train_loss: 283.0541 | segmentation_loss: 0.0857 | reconstruction_loss: 282.9684 | val_loss: 407.2923 | 
Epoch: 296 | train_loss: 282.8231 | segmentation_loss: 0.0847 | reconstruction_loss: 282.7384 | val_loss: 409.2319 | 
Epoch: 297 | train_loss: 280.4552 | segmentation_loss: 0.0838 | reconstruction_loss: 280.3712 | val_loss: 401.9568 | 
Epoch: 298 | train_loss: 279.9322 | segmentation_loss: 0.0830 | reconstruction_loss: 279.8492 | val_loss: 420.1103 | 
Epoch: 299 | train_loss: 281.6621 | segmentation_loss: 0.0830 | reconstruction_loss: 281.5791 | val_loss: 419.4193 | 
Epoch: 300 | train_loss: 281.3696 | segmentation_loss: 0.0829 | reconstruction_loss: 281.2867 | val_loss: 404.7437 | 
Epoch: 301 | train_loss: 280.4099 | segmentation_loss: 0.0826 | reconstruction_loss: 280.3273 | val_loss: 423.8446 | 
Epoch: 302 | train_loss: 277.8879 | segmentation_loss: 0.0823 | reconstruction_loss: 277.8055 | val_loss: 405.7019 | 
Epoch: 303 | train_loss: 278.0279 | segmentation_loss: 0.0820 | reconstruction_loss: 277.9459 | val_loss: 406.7388 | 
Epoch: 304 | train_loss: 278.3621 | segmentation_loss: 0.0818 | reconstruction_loss: 278.2805 | val_loss: 409.3421 | 
Epoch: 305 | train_loss: 275.6523 | segmentation_loss: 0.0815 | reconstruction_loss: 275.5708 | val_loss: 407.9657 | 
Epoch: 306 | train_loss: 275.4737 | segmentation_loss: 0.0814 | reconstruction_loss: 275.3924 | val_loss: 422.5541 | 
Epoch: 307 | train_loss: 276.0636 | segmentation_loss: 0.0818 | reconstruction_loss: 275.9818 | val_loss: 418.8488 | 
Epoch: 308 | train_loss: 279.1356 | segmentation_loss: 0.0837 | reconstruction_loss: 279.0519 | val_loss: 407.5167 | 
Epoch: 309 | train_loss: 274.4459 | segmentation_loss: 0.0824 | reconstruction_loss: 274.3635 | val_loss: 421.3257 | 
Epoch: 310 | train_loss: 277.2670 | segmentation_loss: 0.0836 | reconstruction_loss: 277.1834 | val_loss: 408.6730 | 
Epoch: 311 | train_loss: 274.9711 | segmentation_loss: 0.0827 | reconstruction_loss: 274.8885 | val_loss: 415.2021 | 
Epoch: 312 | train_loss: 274.1645 | segmentation_loss: 0.0819 | reconstruction_loss: 274.0826 | val_loss: 401.5738 | 
Epoch: 313 | train_loss: 272.3074 | segmentation_loss: 0.0818 | reconstruction_loss: 272.2256 | val_loss: 413.9175 | 
Epoch: 314 | train_loss: 272.4285 | segmentation_loss: 0.0817 | reconstruction_loss: 272.3467 | val_loss: 400.8662 | 
Epoch: 315 | train_loss: 271.6771 | segmentation_loss: 0.0814 | reconstruction_loss: 271.5957 | val_loss: 399.7362 | 
Epoch: 316 | train_loss: 271.9808 | segmentation_loss: 0.0817 | reconstruction_loss: 271.8991 | val_loss: 407.4746 | 
Epoch: 317 | train_loss: 272.3459 | segmentation_loss: 0.0815 | reconstruction_loss: 272.2644 | val_loss: 408.0254 | 
Epoch: 318 | train_loss: 273.8530 | segmentation_loss: 0.0814 | reconstruction_loss: 273.7716 | val_loss: 410.3689 | 
Epoch: 319 | train_loss: 269.2884 | segmentation_loss: 0.0814 | reconstruction_loss: 269.2070 | val_loss: 408.8628 | 
Epoch: 320 | train_loss: 269.4318 | segmentation_loss: 0.0805 | reconstruction_loss: 269.3513 | val_loss: 400.1447 | 
Epoch: 321 | train_loss: 269.4319 | segmentation_loss: 0.0807 | reconstruction_loss: 269.3513 | val_loss: 412.5734 | 
Epoch: 322 | train_loss: 270.3330 | segmentation_loss: 0.0813 | reconstruction_loss: 270.2518 | val_loss: 407.2945 | 
Epoch: 323 | train_loss: 268.7529 | segmentation_loss: 0.0807 | reconstruction_loss: 268.6723 | val_loss: 420.3054 | 
Epoch: 324 | train_loss: 268.8468 | segmentation_loss: 0.0806 | reconstruction_loss: 268.7661 | val_loss: 404.0700 | 
Epoch: 325 | train_loss: 268.4820 | segmentation_loss: 0.0809 | reconstruction_loss: 268.4011 | val_loss: 420.5746 | 
Epoch: 326 | train_loss: 268.3424 | segmentation_loss: 0.0805 | reconstruction_loss: 268.2620 | val_loss: 401.3686 | 
Epoch: 327 | train_loss: 265.8662 | segmentation_loss: 0.0801 | reconstruction_loss: 265.7862 | val_loss: 402.9700 | 
Epoch: 328 | train_loss: 266.8334 | segmentation_loss: 0.0798 | reconstruction_loss: 266.7536 | val_loss: 403.6259 | 
Epoch: 329 | train_loss: 264.9468 | segmentation_loss: 0.0797 | reconstruction_loss: 264.8672 | val_loss: 410.8012 | 
Epoch: 330 | train_loss: 264.9796 | segmentation_loss: 0.0796 | reconstruction_loss: 264.9001 | val_loss: 401.4824 | 
Epoch: 331 | train_loss: 264.8466 | segmentation_loss: 0.0792 | reconstruction_loss: 264.7674 | val_loss: 412.0908 | 
Epoch: 332 | train_loss: 265.1781 | segmentation_loss: 0.0794 | reconstruction_loss: 265.0988 | val_loss: 406.6504 | 
Epoch: 333 | train_loss: 265.3950 | segmentation_loss: 0.0795 | reconstruction_loss: 265.3156 | val_loss: 395.1247 | 
Epoch: 334 | train_loss: 263.7948 | segmentation_loss: 0.0795 | reconstruction_loss: 263.7154 | val_loss: 402.9085 | 
Epoch: 335 | train_loss: 263.2145 | segmentation_loss: 0.0792 | reconstruction_loss: 263.1353 | val_loss: 393.7600 | 
Epoch: 336 | train_loss: 264.1515 | segmentation_loss: 0.0793 | reconstruction_loss: 264.0722 | val_loss: 403.4427 | 
Epoch: 337 | train_loss: 262.7164 | segmentation_loss: 0.0793 | reconstruction_loss: 262.6370 | val_loss: 395.9073 | 
Epoch: 338 | train_loss: 261.4273 | segmentation_loss: 0.0790 | reconstruction_loss: 261.3482 | val_loss: 429.3251 | 
Epoch: 339 | train_loss: 261.3119 | segmentation_loss: 0.0787 | reconstruction_loss: 261.2333 | val_loss: 414.9580 | 
Epoch: 340 | train_loss: 261.4459 | segmentation_loss: 0.0786 | reconstruction_loss: 261.3673 | val_loss: 396.3538 | 
Epoch: 341 | train_loss: 261.2386 | segmentation_loss: 0.0788 | reconstruction_loss: 261.1599 | val_loss: 398.2120 | 
Epoch: 342 | train_loss: 260.0640 | segmentation_loss: 0.0786 | reconstruction_loss: 259.9855 | val_loss: 402.7635 | 
Epoch: 343 | train_loss: 262.6833 | segmentation_loss: 0.0797 | reconstruction_loss: 262.6035 | val_loss: 401.5975 | 
Epoch: 344 | train_loss: 260.7598 | segmentation_loss: 0.0799 | reconstruction_loss: 260.6799 | val_loss: 402.6367 | 
Epoch: 345 | train_loss: 260.6010 | segmentation_loss: 0.0794 | reconstruction_loss: 260.5216 | val_loss: 400.8290 | 
Epoch: 346 | train_loss: 257.8312 | segmentation_loss: 0.0786 | reconstruction_loss: 257.7526 | val_loss: 394.6609 | 
Epoch: 347 | train_loss: 260.9735 | segmentation_loss: 0.0789 | reconstruction_loss: 260.8947 | val_loss: 396.6814 | 
Epoch: 348 | train_loss: 264.0281 | segmentation_loss: 0.0800 | reconstruction_loss: 263.9482 | val_loss: 399.1195 | 
Epoch: 349 | train_loss: 258.7889 | segmentation_loss: 0.0789 | reconstruction_loss: 258.7100 | val_loss: 396.1111 | 
Epoch: 350 | train_loss: 257.2063 | segmentation_loss: 0.0781 | reconstruction_loss: 257.1281 | val_loss: 417.4549 | 
Epoch: 351 | train_loss: 258.9260 | segmentation_loss: 0.0784 | reconstruction_loss: 258.8475 | val_loss: 403.9329 | 
Epoch: 352 | train_loss: 256.9246 | segmentation_loss: 0.0780 | reconstruction_loss: 256.8466 | val_loss: 417.0894 | 
Epoch: 353 | train_loss: 255.8105 | segmentation_loss: 0.0777 | reconstruction_loss: 255.7328 | val_loss: 398.7154 | 
Epoch: 354 | train_loss: 255.0648 | segmentation_loss: 0.0774 | reconstruction_loss: 254.9874 | val_loss: 414.9641 | 
Epoch: 355 | train_loss: 254.6210 | segmentation_loss: 0.0774 | reconstruction_loss: 254.5436 | val_loss: 399.7525 | 
Epoch: 356 | train_loss: 255.3915 | segmentation_loss: 0.0774 | reconstruction_loss: 255.3140 | val_loss: 396.5407 | 
Epoch: 357 | train_loss: 259.1385 | segmentation_loss: 0.0778 | reconstruction_loss: 259.0607 | val_loss: 405.3787 | 
Epoch: 358 | train_loss: 258.5613 | segmentation_loss: 0.0794 | reconstruction_loss: 258.4819 | val_loss: 398.5125 | 
Epoch: 359 | train_loss: 255.5056 | segmentation_loss: 0.0784 | reconstruction_loss: 255.4272 | val_loss: 398.0647 | 
Epoch: 360 | train_loss: 255.0688 | segmentation_loss: 0.0776 | reconstruction_loss: 254.9912 | val_loss: 396.6964 | 
Epoch: 361 | train_loss: 255.8943 | segmentation_loss: 0.0777 | reconstruction_loss: 255.8167 | val_loss: 394.2091 | 
Epoch: 362 | train_loss: 255.2876 | segmentation_loss: 0.0774 | reconstruction_loss: 255.2103 | val_loss: 401.9649 | 
Epoch: 363 | train_loss: 256.6456 | segmentation_loss: 0.0777 | reconstruction_loss: 256.5680 | val_loss: 406.2506 | 
Epoch: 364 | train_loss: 254.6622 | segmentation_loss: 0.0771 | reconstruction_loss: 254.5852 | val_loss: 409.1944 | 
Epoch: 365 | train_loss: 253.0748 | segmentation_loss: 0.0771 | reconstruction_loss: 252.9976 | val_loss: 408.4725 | 
Epoch: 366 | train_loss: 253.4063 | segmentation_loss: 0.0772 | reconstruction_loss: 253.3292 | val_loss: 407.6523 | 
Epoch: 367 | train_loss: 250.7578 | segmentation_loss: 0.0767 | reconstruction_loss: 250.6812 | val_loss: 394.0029 | 
Epoch: 368 | train_loss: 251.4052 | segmentation_loss: 0.0771 | reconstruction_loss: 251.3282 | val_loss: 405.1807 | 
Epoch: 369 | train_loss: 253.0231 | segmentation_loss: 0.0773 | reconstruction_loss: 252.9458 | val_loss: 405.9441 | 
Epoch: 370 | train_loss: 250.2097 | segmentation_loss: 0.0769 | reconstruction_loss: 250.1328 | val_loss: 398.3239 | 
Epoch: 371 | train_loss: 249.9989 | segmentation_loss: 0.0764 | reconstruction_loss: 249.9225 | val_loss: 409.8275 | 
Epoch: 372 | train_loss: 250.6650 | segmentation_loss: 0.0764 | reconstruction_loss: 250.5887 | val_loss: 394.0608 | 
Epoch: 373 | train_loss: 251.2612 | segmentation_loss: 0.0765 | reconstruction_loss: 251.1847 | val_loss: 409.5211 | 
Epoch: 374 | train_loss: 251.4106 | segmentation_loss: 0.0768 | reconstruction_loss: 251.3338 | val_loss: 400.7757 | 
Epoch: 375 | train_loss: 250.6262 | segmentation_loss: 0.0775 | reconstruction_loss: 250.5488 | val_loss: 398.3870 | 
Epoch: 376 | train_loss: 251.5396 | segmentation_loss: 0.0775 | reconstruction_loss: 251.4621 | val_loss: 400.4740 | 
Epoch: 377 | train_loss: 249.8334 | segmentation_loss: 0.0768 | reconstruction_loss: 249.7566 | val_loss: 395.6591 | 
Epoch: 378 | train_loss: 249.0053 | segmentation_loss: 0.0762 | reconstruction_loss: 248.9291 | val_loss: 400.5586 | 
Epoch: 379 | train_loss: 249.7967 | segmentation_loss: 0.0762 | reconstruction_loss: 249.7206 | val_loss: 392.0871 | 
Epoch: 380 | train_loss: 250.4053 | segmentation_loss: 0.0761 | reconstruction_loss: 250.3292 | val_loss: 402.4072 | 
Epoch: 381 | train_loss: 248.8322 | segmentation_loss: 0.0759 | reconstruction_loss: 248.7563 | val_loss: 401.9151 | 
Epoch: 382 | train_loss: 248.2564 | segmentation_loss: 0.0758 | reconstruction_loss: 248.1805 | val_loss: 392.7422 | 
Epoch: 383 | train_loss: 247.7338 | segmentation_loss: 0.0758 | reconstruction_loss: 247.6581 | val_loss: 406.7058 | 
Epoch: 384 | train_loss: 248.5877 | segmentation_loss: 0.0756 | reconstruction_loss: 248.5121 | val_loss: 400.9092 | 
Epoch: 385 | train_loss: 246.6824 | segmentation_loss: 0.0755 | reconstruction_loss: 246.6069 | val_loss: 416.6901 | 
Epoch: 386 | train_loss: 248.0758 | segmentation_loss: 0.0755 | reconstruction_loss: 248.0002 | val_loss: 386.6504 | 
Epoch: 387 | train_loss: 245.8262 | segmentation_loss: 0.0755 | reconstruction_loss: 245.7507 | val_loss: 395.5153 | 
Epoch: 388 | train_loss: 247.1432 | segmentation_loss: 0.0756 | reconstruction_loss: 247.0677 | val_loss: 404.2589 | 
Epoch: 389 | train_loss: 246.6018 | segmentation_loss: 0.0756 | reconstruction_loss: 246.5263 | val_loss: 414.0120 | 
Epoch: 390 | train_loss: 247.4376 | segmentation_loss: 0.0755 | reconstruction_loss: 247.3621 | val_loss: 399.2763 | 
Epoch: 391 | train_loss: 246.9691 | segmentation_loss: 0.0756 | reconstruction_loss: 246.8936 | val_loss: 391.4137 | 
Epoch: 392 | train_loss: 247.5855 | segmentation_loss: 0.0759 | reconstruction_loss: 247.5096 | val_loss: 397.4162 | 
Epoch: 393 | train_loss: 251.4480 | segmentation_loss: 0.0793 | reconstruction_loss: 251.3688 | val_loss: 406.5861 | 
Epoch: 394 | train_loss: 245.7907 | segmentation_loss: 0.0768 | reconstruction_loss: 245.7139 | val_loss: 390.7972 | 
Epoch: 395 | train_loss: 246.4187 | segmentation_loss: 0.0757 | reconstruction_loss: 246.3429 | val_loss: 396.6715 | 
Epoch: 396 | train_loss: 246.8762 | segmentation_loss: 0.0759 | reconstruction_loss: 246.8003 | val_loss: 387.0852 | 
Epoch: 397 | train_loss: 246.3976 | segmentation_loss: 0.0756 | reconstruction_loss: 246.3221 | val_loss: 393.3345 | 
Epoch: 398 | train_loss: 245.2312 | segmentation_loss: 0.0753 | reconstruction_loss: 245.1558 | val_loss: 390.8294 | 
Epoch: 399 | train_loss: 245.4142 | segmentation_loss: 0.0752 | reconstruction_loss: 245.3392 | val_loss: 403.9723 | 
Epoch: 400 | train_loss: 245.1392 | segmentation_loss: 0.0752 | reconstruction_loss: 245.0640 | val_loss: 394.5741 | 
Epoch: 401 | train_loss: 244.0529 | segmentation_loss: 0.0750 | reconstruction_loss: 243.9779 | val_loss: 403.8769 | 
